"id","TotalTime","RecipeCategory","Calories","FatContent","ConcentratedFatContent","CholesterolContent","SodiumContent","CarbohydratesContent","FiberContent","SugarContent","ProteinContent","name","ingredients","steps","tags","disease"
"6235","PT1H15M","Breakfast","78.6","6.9","2.1","7.3","516.3","1","0.2","0.2","3.4","Parmesan Hash Brown Cups","['simply potatoes%26reg%3b shredded hash browns', 'green onions', 'parmesan cheese', 'kosher salt', 'black pepper', 'olive oil']","['Preheat oven to 350 degrees. Coat 12 muffin tins with cooking spray; set aside. In large bowl, combine potatoes, onions, cheese, salt, and pepper. Toss lightly with a fork. Drizzle on olive oil. Toss with fork again until mixture is well combined. Spoon mixture evenly into 12 muffin cups. With the back of the spoon, apply gentle pressure to pack mixture into each cup. Bake for 60-75 minutes in lower third of oven. Let rest for 5 minutes, run a small knife or spatula around the edge of each cup, making sure the edges are loosened. Gently lift each potato cup out, invert it, place on serving plate bottom side up. Good served warm or room temperature.', 'MAKE AHEAD FOR COOKING LATER: Combine mixture, spoon it into muffin tins, cover with plastic wrap, and refrigerate until ready to bake. Remove from fridge 30 minutes before baking time. May be made the night before to cook and serve for breakfast the next day.', 'MAKE AND COOK AHEAD FOR REHEATING LATER: These are best when eaten freshly baked. However, they can be baked ahead of time, refrigerated or frozen, and reheated before serving. They lose some of their crispiness when reheated, but the texture and taste is still good.', 'FOR BITE-SIZE TATER TOTS - make them in mini muffin pans.']","['weeknight', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'low-protein', 'very-low-carbs', 'breakfast', 'potatoes', 'vegetables', 'dietary', 'low-cholesterol', 'low-calorie', 'low-carb', 'low-in-something', 'onions', 'brunch', '4-hours-or-less']","2"
"6246","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","2"
"6259","PT1H15M","Breakfast","78.6","6.9","2.1","7.3","516.3","1","0.2","0.2","3.4","Parmesan Hash Brown Cups","['simply potatoes%26reg%3b shredded hash browns', 'green onions', 'parmesan cheese', 'kosher salt', 'black pepper', 'olive oil']","['Preheat oven to 350 degrees. Coat 12 muffin tins with cooking spray; set aside. In large bowl, combine potatoes, onions, cheese, salt, and pepper. Toss lightly with a fork. Drizzle on olive oil. Toss with fork again until mixture is well combined. Spoon mixture evenly into 12 muffin cups. With the back of the spoon, apply gentle pressure to pack mixture into each cup. Bake for 60-75 minutes in lower third of oven. Let rest for 5 minutes, run a small knife or spatula around the edge of each cup, making sure the edges are loosened. Gently lift each potato cup out, invert it, place on serving plate bottom side up. Good served warm or room temperature.', 'MAKE AHEAD FOR COOKING LATER: Combine mixture, spoon it into muffin tins, cover with plastic wrap, and refrigerate until ready to bake. Remove from fridge 30 minutes before baking time. May be made the night before to cook and serve for breakfast the next day.', 'MAKE AND COOK AHEAD FOR REHEATING LATER: These are best when eaten freshly baked. However, they can be baked ahead of time, refrigerated or frozen, and reheated before serving. They lose some of their crispiness when reheated, but the texture and taste is still good.', 'FOR BITE-SIZE TATER TOTS - make them in mini muffin pans.']","['weeknight', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'low-protein', 'very-low-carbs', 'breakfast', 'potatoes', 'vegetables', 'dietary', 'low-cholesterol', 'low-calorie', 'low-carb', 'low-in-something', 'onions', 'brunch', '4-hours-or-less']","1"
"6293","PT20M","Breakfast","260.5","10.7","6.2","71.8","709.6","33.6","0.8","9.5","6.9","The Perfect Buttermilk Pancakes","['buttermilk', 'flour', 'egg', 'vanilla extract', 'baking powder', 'baking soda', 'butter', 'sugar', 'salt']","['Blend the buttermilk, eggs, butter, and vanilla until well combined.', 'Slowly add the flour, sugar, baking powder, baking soda, and salt.', 'Continue to blend until the batter is thick and smooth.', 'Optional:  For thinner pancakes - add buttermilk to it out to the consistency you like.  For thicker pancakes - add a little more flour to desired thicknessHeat a non-stick frying pan on medium heat and coat it with non-stick spray.', 'Pour 1/3 cup of the pancake batter onto the pan. Watch for the pancake to form bubbles on the surface and the griddle side of the pancake golden.', 'Gently but quickly flip the pancake over and cook for 30 seconds or until golden.', 'Spray non-stick spray between cooking new pancakes.', 'Serve hot with butter and maple syrup.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'occasion', 'pancakes-and-waffles', 'breakfast', 'copycat']","1"
"6294","PT1H15M","Breakfast","78.6","6.9","2.1","7.3","516.3","1","0.2","0.2","3.4","Parmesan Hash Brown Cups","['simply potatoes%26reg%3b shredded hash browns', 'green onions', 'parmesan cheese', 'kosher salt', 'black pepper', 'olive oil']","['Preheat oven to 350 degrees. Coat 12 muffin tins with cooking spray; set aside. In large bowl, combine potatoes, onions, cheese, salt, and pepper. Toss lightly with a fork. Drizzle on olive oil. Toss with fork again until mixture is well combined. Spoon mixture evenly into 12 muffin cups. With the back of the spoon, apply gentle pressure to pack mixture into each cup. Bake for 60-75 minutes in lower third of oven. Let rest for 5 minutes, run a small knife or spatula around the edge of each cup, making sure the edges are loosened. Gently lift each potato cup out, invert it, place on serving plate bottom side up. Good served warm or room temperature.', 'MAKE AHEAD FOR COOKING LATER: Combine mixture, spoon it into muffin tins, cover with plastic wrap, and refrigerate until ready to bake. Remove from fridge 30 minutes before baking time. May be made the night before to cook and serve for breakfast the next day.', 'MAKE AND COOK AHEAD FOR REHEATING LATER: These are best when eaten freshly baked. However, they can be baked ahead of time, refrigerated or frozen, and reheated before serving. They lose some of their crispiness when reheated, but the texture and taste is still good.', 'FOR BITE-SIZE TATER TOTS - make them in mini muffin pans.']","['weeknight', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'low-protein', 'very-low-carbs', 'breakfast', 'potatoes', 'vegetables', 'dietary', 'low-cholesterol', 'low-calorie', 'low-carb', 'low-in-something', 'onions', 'brunch', '4-hours-or-less']","1"
"6296","PT20M","Breakfast","260.5","10.7","6.2","71.8","709.6","33.6","0.8","9.5","6.9","The Perfect Buttermilk Pancakes","['buttermilk', 'flour', 'egg', 'vanilla extract', 'baking powder', 'baking soda', 'butter', 'sugar', 'salt']","['Blend the buttermilk, eggs, butter, and vanilla until well combined.', 'Slowly add the flour, sugar, baking powder, baking soda, and salt.', 'Continue to blend until the batter is thick and smooth.', 'Optional:  For thinner pancakes - add buttermilk to it out to the consistency you like.  For thicker pancakes - add a little more flour to desired thicknessHeat a non-stick frying pan on medium heat and coat it with non-stick spray.', 'Pour 1/3 cup of the pancake batter onto the pan. Watch for the pancake to form bubbles on the surface and the griddle side of the pancake golden.', 'Gently but quickly flip the pancake over and cook for 30 seconds or until golden.', 'Spray non-stick spray between cooking new pancakes.', 'Serve hot with butter and maple syrup.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'occasion', 'pancakes-and-waffles', 'breakfast', 'copycat']","1"
"6302","PT35M","Breakfast","152.8","13.5","6.8","171.4","185.1","1.4","0","1.1","6.4","Oopsie Bread","['eggs', 'cream cheese', 'salt', 'psyllium husks', 'baking powder']","['Separate the eggs, with the egg whites in one bowl and the egg yolks in another.', 'Whip the egg whites together with the salt until very stiff. You should be able to turn the bowl over without the egg whites moving.', 'Mix the egg yolks and the cream cheese well. If you choose, add the psyllium seed husk and baking powder (this makes the Oopsie more bread-like).', 'Gently fold the egg whites into the egg yolk mix – try to keep the air in the egg whites.', 'Put 6 large or 8 smaller oopsies on a baking tray.', 'Bake in the middle of the oven at 150° C (300° F) for about 25 minutes – until they turn golden.', 'You can eat Oopsies as bread or use them as a bun for a hotdog or hamburger. You can also put different kinds of seeds on them before baking them, for instance poppy, sesame or sunflower seeds. One big Oopsie can be used for a swiss roll: Add a generous layer of whipped cream and some berries. Enjoy.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'desserts', 'eggs-dairy', 'easy', 'diabetic', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'brunch']","1"
"6335","PT35M","Breakfast","152.8","13.5","6.8","171.4","185.1","1.4","0","1.1","6.4","Oopsie Bread","['eggs', 'cream cheese', 'salt', 'psyllium husks', 'baking powder']","['Separate the eggs, with the egg whites in one bowl and the egg yolks in another.', 'Whip the egg whites together with the salt until very stiff. You should be able to turn the bowl over without the egg whites moving.', 'Mix the egg yolks and the cream cheese well. If you choose, add the psyllium seed husk and baking powder (this makes the Oopsie more bread-like).', 'Gently fold the egg whites into the egg yolk mix – try to keep the air in the egg whites.', 'Put 6 large or 8 smaller oopsies on a baking tray.', 'Bake in the middle of the oven at 150° C (300° F) for about 25 minutes – until they turn golden.', 'You can eat Oopsies as bread or use them as a bun for a hotdog or hamburger. You can also put different kinds of seeds on them before baking them, for instance poppy, sesame or sunflower seeds. One big Oopsie can be used for a swiss roll: Add a generous layer of whipped cream and some berries. Enjoy.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'desserts', 'eggs-dairy', 'easy', 'diabetic', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'brunch']","3"
"6394","PT20M","Breakfast","260.5","10.7","6.2","71.8","709.6","33.6","0.8","9.5","6.9","The Perfect Buttermilk Pancakes","['buttermilk', 'flour', 'egg', 'vanilla extract', 'baking powder', 'baking soda', 'butter', 'sugar', 'salt']","['Blend the buttermilk, eggs, butter, and vanilla until well combined.', 'Slowly add the flour, sugar, baking powder, baking soda, and salt.', 'Continue to blend until the batter is thick and smooth.', 'Optional:  For thinner pancakes - add buttermilk to it out to the consistency you like.  For thicker pancakes - add a little more flour to desired thicknessHeat a non-stick frying pan on medium heat and coat it with non-stick spray.', 'Pour 1/3 cup of the pancake batter onto the pan. Watch for the pancake to form bubbles on the surface and the griddle side of the pancake golden.', 'Gently but quickly flip the pancake over and cook for 30 seconds or until golden.', 'Spray non-stick spray between cooking new pancakes.', 'Serve hot with butter and maple syrup.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'occasion', 'pancakes-and-waffles', 'breakfast', 'copycat']","1"
"6399","PT30M","Breakfast","3488.3","263.2","73.1","308.4","3906.5","230.9","7.9","217.1","60.3","Original Praline Bacon Recipe","['bacon', 'cane syrup', 'brown sugar', 'pecans']","['Preheat the oven to 400 degrees F.', 'Place a wire rack on a sheet tray. Combine the Pecans and brown sugar. Lay the bacon side by side on the rack, place in the preheated oven for about 15-20 minutes, or until the bacon is sizzling and starting to brown around the edges. The object is for the bacon to cook about 3/4 of the way through before adding the topping.', 'Mix the 3 remaining ingredients.', 'Push the partially cooked bacon as close together as possible on the rack and brush with the cane syrup, this will give the topping something to grab on to. Cover generously with the Pecan/brown sugar topping. Place back in the oven for about 10 minutes more or until the topping is bubbly and the bacon is good and brown. Let cool.', 'As the Praline Bacon cools it will set up and have a nice chewy bite to it.']","['bacon', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'north-american', '5-ingredients-or-less', 'breakfast', 'side-dishes', 'meat', 'american', 'southern-united-states', 'easy', 'beginner-cook', 'meat', 'from-scratch']","2"
"6497","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","1"
